Latitude,Longitude,Total Ports,EV Connector Type
40.698235,-73.975114,0,Simultaneous DCFC Ports
40.698235,-73.975114,0,TESLA
40.698807,-73.991859,0,CHADEMO
40.698807,-73.991859,1,J1772
40.698807,-73.991859,0,J1772COMBO
40.698807,-73.991859,0,Simultaneous DCFC Ports
40.698807,-73.991859,2,TESLA
40.698959,-73.9601,0,CHADEMO
40.698959,-73.9601,0,J1772
40.698959,-73.9601,0,J1772COMBO
40.698959,-73.9601,0,Simultaneous DCFC Ports
40.698959,-73.9601,4,TESLA
40.69933379,-73.9496648,2,CHADEMO
40.69933379,-73.9496648,0,J1772
40.69933379,-73.9496648,25,J1772COMBO
40.69933379,-73.9496648,0,Simultaneous DCFC Ports
40.69933379,-73.9496648,23,TESLA
40.69953,-73.974315,0,CHADEMO
40.69953,-73.974315,2,J1772
40.69953,-73.974315,0,J1772COMBO
40.69953,-73.974315,0,Simultaneous DCFC Ports
40.69953,-73.974315,0,TESLA
40.700039,-73.941261,0,CHADEMO
40.700039,-73.941261,2,J1772
40.700039,-73.941261,0,J1772COMBO
40.700039,-73.941261,0,Simultaneous DCFC Ports
40.700039,-73.941261,0,TESLA
40.70182,-73.986824,0,CHADEMO
40.70182,-73.986824,2,J1772
40.70182,-73.986824,0,J1772COMBO
40.70182,-73.986824,0,Simultaneous DCFC Ports
40.70182,-73.986824,0,TESLA
40.701938,-73.432671,2,CHADEMO
40.701938,-73.432671,0,J1772
40.701938,-73.432671,2,J1772COMBO
40.701938,-73.432671,0,Simultaneous DCFC Ports
40.701938,-73.432671,0,TESLA
40.701995,-73.432692,0,CHADEMO
40.701995,-73.432692,0,J1772
40.701995,-73.432692,0,J1772COMBO
40.701995,-73.432692,0,Simultaneous DCFC Ports
40.701995,-73.432692,8,TESLA
40.702004,-73.987053,0,CHADEMO
40.702004,-73.987053,1,J1772
40.702004,-73.987053,0,J1772COMBO
40.702004,-73.987053,0,Simultaneous DCFC Ports
40.702004,-73.987053,2,TESLA
40.702241,-73.995539,0,CHADEMO
40.702241,-73.995539,2,J1772
40.702241,-73.995539,0,J1772COMBO
40.702241,-73.995539,0,Simultaneous DCFC Ports
40.702241,-73.995539,5,TESLA
40.702769,-73.990584,0,CHADEMO
40.702769,-73.990584,1,J1772
40.702769,-73.990584,0,J1772COMBO
40.702769,-73.990584,0,Simultaneous DCFC Ports
40.702769,-73.990584,2,TESLA
40.703615,-73.376144,0,CHADEMO
40.703615,-73.376144,1,J1772
40.703615,-73.376144,0,J1772COMBO
40.703615,-73.376144,0,Simultaneous DCFC Ports
40.703615,-73.376144,0,TESLA
40.7044805,-73.7927244,0,CHADEMO
40.7044805,-73.7927244,3,J1772
40.7044805,-73.7927244,0,J1772COMBO
40.7044805,-73.7927244,0,Simultaneous DCFC Ports
40.7044805,-73.7927244,0,TESLA
40.704729,-73.375555,0,CHADEMO
40.704729,-73.375555,1,J1772
40.704729,-73.375555,0,J1772COMBO
40.704729,-73.375555,0,Simultaneous DCFC Ports
40.704729,-73.375555,0,TESLA
40.704976,-74.009682,0,CHADEMO
40.704976,-74.009682,1,J1772
40.704976,-74.009682,0,J1772COMBO
40.704976,-74.009682,0,Simultaneous DCFC Ports
40.704976,-74.009682,2,TESLA
40.705042,-74.008118,0,CHADEMO
40.705042,-74.008118,1,J1772
40.705042,-74.008118,0,J1772COMBO
40.705042,-74.008118,0,Simultaneous DCFC Ports
40.705042,-74.008118,3,TESLA
40.705143,-73.546936,0,CHADEMO
40.705143,-73.546936,2,J1772
40.705143,-73.546936,0,J1772COMBO
40.705143,-73.546936,0,Simultaneous DCFC Ports
40.705143,-73.546936,0,TESLA
40.705192,-73.80223,0,CHADEMO
40.705192,-73.80223,1,J1772
40.705192,-73.80223,0,J1772COMBO
40.705192,-73.80223,0,Simultaneous DCFC Ports
40.705192,-73.80223,6,TESLA
40.706109,-74.010148,0,CHADEMO
40.706109,-74.010148,1,J1772
40.706109,-74.010148,0,J1772COMBO
40.706109,-74.010148,0,Simultaneous DCFC Ports
40.706109,-74.010148,2,TESLA
40.7062312,-73.8864871,0,CHADEMO
40.7062312,-73.8864871,2,J1772
40.7062312,-73.8864871,0,J1772COMBO
40.7062312,-73.8864871,0,Simultaneous DCFC Ports
40.7062312,-73.8864871,0,TESLA
40.706643,-74.018095,0,CHADEMO
40.706643,-74.018095,1,J1772
40.706643,-74.018095,0,J1772COMBO
40.706643,-74.018095,0,Simultaneous DCFC Ports
40.706643,-74.018095,2,TESLA
40.706976,-74.016962,0,CHADEMO
40.706976,-74.016962,1,J1772
40.706976,-74.016962,0,J1772COMBO
40.706976,-74.016962,0,Simultaneous DCFC Ports
40.706976,-74.016962,2,TESLA
40.707242,-73.803844,0,CHADEMO
40.707242,-73.803844,1,J1772
40.707242,-73.803844,0,J1772COMBO
40.707242,-73.803844,0,Simultaneous DCFC Ports
40.707242,-73.803844,0,TESLA
40.70736,-74.004989,0,CHADEMO
40.70736,-74.004989,1,J1772
40.70736,-74.004989,0,J1772COMBO
40.70736,-74.004989,0,Simultaneous DCFC Ports
40.70736,-74.004989,2,TESLA
40.707624,-74.016593,0,CHADEMO
40.707624,-74.016593,1,J1772
40.707624,-74.016593,0,J1772COMBO
40.707624,-74.016593,0,Simultaneous DCFC Ports
40.707624,-74.016593,2,TESLA
40.707998,-73.866983,0,CHADEMO
40.707998,-73.866983,0,J1772
40.707998,-73.866983,0,J1772COMBO
40.707998,-73.866983,0,Simultaneous DCFC Ports
40.707998,-73.866983,10,TESLA
40.708465,-74.016762,0,CHADEMO
40.708465,-74.016762,1,J1772
40.708465,-74.016762,0,J1772COMBO
40.708465,-74.016762,0,Simultaneous DCFC Ports
40.708465,-74.016762,2,TESLA
40.709168,-73.968491,0,CHADEMO
40.709168,-73.968491,2,J1772
40.709168,-73.968491,0,J1772COMBO
40.709168,-73.968491,0,Simultaneous DCFC Ports
40.709168,-73.968491,0,TESLA
40.709225,-74.016154,0,CHADEMO
40.709225,-74.016154,2,J1772
40.709225,-74.016154,0,J1772COMBO
40.709225,-74.016154,0,Simultaneous DCFC Ports
40.709225,-74.016154,0,TESLA
40.709609,-74.004401,0,CHADEMO
40.709609,-74.004401,1,J1772
40.709609,-74.004401,0,J1772COMBO
40.709609,-74.004401,0,Simultaneous DCFC Ports
40.709609,-74.004401,2,TESLA
40.709643,-74.015239,0,CHADEMO
40.709643,-74.015239,0,J1772
40.709643,-74.015239,0,J1772COMBO
40.709643,-74.015239,0,Simultaneous DCFC Ports
40.709643,-74.015239,4,TESLA
40.710628,-74.006186,0,CHADEMO
40.710628,-74.006186,1,J1772
40.710628,-74.006186,0,J1772COMBO
40.710628,-74.006186,0,Simultaneous DCFC Ports
40.710628,-74.006186,2,TESLA
40.710636,-74.006195,0,CHADEMO
40.710636,-74.006195,1,J1772
40.710636,-74.006195,0,J1772COMBO
40.710636,-74.006195,0,Simultaneous DCFC Ports
40.710636,-74.006195,0,TESLA
40.710652,-74.016396,0,CHADEMO
40.710652,-74.016396,1,J1772
40.710652,-74.016396,0,J1772COMBO
40.710652,-74.016396,0,Simultaneous DCFC Ports
40.710652,-74.016396,2,TESLA
40.710752,-73.851417,0,CHADEMO
40.710752,-73.851417,2,J1772
40.710752,-73.851417,0,J1772COMBO
40.710752,-73.851417,0,Simultaneous DCFC Ports
40.710752,-73.851417,0,TESLA
40.711266,-73.89218,1,CHADEMO
40.711266,-73.89218,0,J1772
40.711266,-73.89218,1,J1772COMBO
40.711266,-73.89218,0,Simultaneous DCFC Ports
40.711266,-73.89218,0,TESLA
40.711273,-73.89222,1,CHADEMO
40.711273,-73.89222,0,J1772
40.711273,-73.89222,1,J1772COMBO
40.711273,-73.89222,0,Simultaneous DCFC Ports
40.711273,-73.89222,0,TESLA
40.711327,-73.89229,1,CHADEMO
40.711327,-73.89229,0,J1772
40.711327,-73.89229,1,J1772COMBO
40.711327,-73.89229,0,Simultaneous DCFC Ports
40.711327,-73.89229,0,TESLA
40.711558,-73.967572,0,CHADEMO
40.711558,-73.967572,0,J1772
40.711558,-73.967572,0,J1772COMBO
40.711558,-73.967572,0,Simultaneous DCFC Ports
40.711558,-73.967572,4,TESLA
40.7119045,-73.8267727,0,CHADEMO
40.7119045,-73.8267727,0,J1772
40.7119045,-73.8267727,0,J1772COMBO
40.7119045,-73.8267727,0,Simultaneous DCFC Ports
40.7119045,-73.8267727,4,TESLA
40.713705,-73.831217,0,CHADEMO
40.713705,-73.831217,1,J1772
40.713705,-73.831217,0,J1772COMBO
40.713705,-73.831217,0,Simultaneous DCFC Ports
40.713705,-73.831217,0,TESLA
40.714121,-74.009808,0,CHADEMO
40.714121,-74.009808,1,J1772
40.714121,-74.009808,0,J1772COMBO
40.714121,-74.009808,0,Simultaneous DCFC Ports
40.714121,-74.009808,2,TESLA
40.714177,-74.016332,0,CHADEMO
40.714177,-74.016332,0,J1772
40.714177,-74.016332,0,J1772COMBO
40.714177,-74.016332,0,Simultaneous DCFC Ports
40.714177,-74.016332,4,TESLA
40.714318,-73.953186,0,CHADEMO
40.714318,-73.953186,6,J1772
40.714318,-73.953186,0,J1772COMBO
40.714318,-73.953186,0,Simultaneous DCFC Ports
40.714318,-73.953186,0,TESLA
40.714376,-73.826095,0,CHADEMO
40.714376,-73.826095,4,J1772
40.714376,-73.826095,0,J1772COMBO
40.714376,-73.826095,0,Simultaneous DCFC Ports
40.714376,-73.826095,0,TESLA
40.715074,-73.986927,0,CHADEMO
40.715074,-73.986927,1,J1772
40.715074,-73.986927,0,J1772COMBO
40.715074,-73.986927,0,Simultaneous DCFC Ports
40.715074,-73.986927,2,TESLA
40.715405,-73.958638,0,CHADEMO
40.715405,-73.958638,1,J1772
40.715405,-73.958638,0,J1772COMBO
40.715405,-73.958638,0,Simultaneous DCFC Ports
40.715405,-73.958638,2,TESLA
40.715543,-74.011435,0,CHADEMO
40.715543,-74.011435,1,J1772
40.715543,-74.011435,0,J1772COMBO
40.715543,-74.011435,0,Simultaneous DCFC Ports
40.715543,-74.011435,2,TESLA
40.716079,-74.015929,0,CHADEMO
40.716079,-74.015929,1,J1772
40.716079,-74.015929,0,J1772COMBO
40.716079,-74.015929,0,Simultaneous DCFC Ports
40.716079,-74.015929,2,TESLA
40.716085,-73.954508,0,CHADEMO
40.716085,-73.954508,1,J1772
40.716085,-73.954508,0,J1772COMBO
40.716085,-73.954508,0,Simultaneous DCFC Ports
40.716085,-73.954508,2,TESLA
40.716208,-74.009488,0,CHADEMO
40.716208,-74.009488,1,J1772
40.716208,-74.009488,0,J1772COMBO
40.716208,-74.009488,0,Simultaneous DCFC Ports
40.716208,-74.009488,2,TESLA
40.716305,-74.016194,0,CHADEMO
40.716305,-74.016194,0,J1772
40.716305,-74.016194,1,J1772COMBO
40.716305,-74.016194,0,Simultaneous DCFC Ports
40.716305,-74.016194,0,TESLA
40.716441,-73.960043,0,CHADEMO
40.716441,-73.960043,4,J1772
40.716441,-73.960043,0,J1772COMBO
40.716441,-73.960043,0,Simultaneous DCFC Ports
40.716441,-73.960043,0,TESLA
40.716579,-74.012393,0,CHADEMO
40.716579,-74.012393,1,J1772
40.716579,-74.012393,0,J1772COMBO
40.716579,-74.012393,0,Simultaneous DCFC Ports
40.716579,-74.012393,2,TESLA
40.71693,-73.630152,1,CHADEMO
40.71693,-73.630152,1,J1772
40.71693,-73.630152,0,J1772COMBO
40.71693,-73.630152,0,Simultaneous DCFC Ports
40.71693,-73.630152,0,TESLA
40.716947,-73.996472,0,CHADEMO
40.716947,-73.996472,1,J1772
40.716947,-73.996472,0,J1772COMBO
40.716947,-73.996472,0,Simultaneous DCFC Ports
40.716947,-73.996472,2,TESLA
40.71695,-74.014948,0,CHADEMO
40.71695,-74.014948,2,J1772
40.71695,-74.014948,0,J1772COMBO
40.71695,-74.014948,0,Simultaneous DCFC Ports
40.71695,-74.014948,0,TESLA
40.717124,-73.99201,0,CHADEMO
40.717124,-73.99201,1,J1772
40.717124,-73.99201,0,J1772COMBO
40.717124,-73.99201,0,Simultaneous DCFC Ports
40.717124,-73.99201,2,TESLA
40.717153,-73.991869,0,CHADEMO
40.717153,-73.991869,0,J1772
40.717153,-73.991869,0,J1772COMBO
40.717153,-73.991869,0,Simultaneous DCFC Ports
40.717153,-73.991869,4,TESLA
40.717195,-73.991658,0,CHADEMO
40.717195,-73.991658,2,J1772
40.717195,-73.991658,0,J1772COMBO
40.717195,-73.991658,0,Simultaneous DCFC Ports
40.717195,-73.991658,0,TESLA
40.7174257,-73.9202355,0,CHADEMO
40.7174257,-73.9202355,1,J1772
40.7174257,-73.9202355,0,J1772COMBO
40.7174257,-73.9202355,0,Simultaneous DCFC Ports
40.7174257,-73.9202355,0,TESLA
40.717522,-73.997302,0,CHADEMO
40.717522,-73.997302,0,J1772
40.717522,-73.997302,0,J1772COMBO
40.717522,-73.997302,0,Simultaneous DCFC Ports
40.717522,-73.997302,2,TESLA
40.717568,-74.011042,0,CHADEMO
40.717568,-74.011042,1,J1772
40.717568,-74.011042,0,J1772COMBO
40.717568,-74.011042,0,Simultaneous DCFC Ports
40.717568,-74.011042,2,TESLA
40.717801,-73.951805,0,CHADEMO
40.717801,-73.951805,0,J1772
40.717801,-73.951805,0,J1772COMBO
40.717801,-73.951805,0,Simultaneous DCFC Ports
40.717801,-73.951805,4,TESLA
40.718455,-73.83651,0,CHADEMO
40.718455,-73.83651,1,J1772
40.718455,-73.83651,0,J1772COMBO
40.718455,-73.83651,0,Simultaneous DCFC Ports
40.718455,-73.83651,0,TESLA
40.718763,-73.964599,0,CHADEMO
40.718763,-73.964599,0,J1772
40.718763,-73.964599,0,J1772COMBO
40.718763,-73.964599,0,Simultaneous DCFC Ports
40.718763,-73.964599,4,TESLA
40.718794,-73.962594,0,CHADEMO
40.718794,-73.962594,1,J1772
40.718794,-73.962594,0,J1772COMBO
40.718794,-73.962594,0,Simultaneous DCFC Ports
40.718794,-73.962594,3,TESLA
40.719051,-73.988181,0,CHADEMO
40.719051,-73.988181,5,J1772
40.719051,-73.988181,0,J1772COMBO
40.719051,-73.988181,0,Simultaneous DCFC Ports
40.719051,-73.988181,0,TESLA
40.7193187,-73.9881965,0,CHADEMO
40.7193187,-73.9881965,2,J1772
40.7193187,-73.9881965,0,J1772COMBO
40.7193187,-73.9881965,0,Simultaneous DCFC Ports
40.7193187,-73.9881965,0,TESLA
40.71955,-73.96413,0,CHADEMO
40.71955,-73.96413,1,J1772
40.71955,-73.96413,0,J1772COMBO
40.71955,-73.96413,0,Simultaneous DCFC Ports
40.71955,-73.96413,2,TESLA
40.719561,-73.650096,0,CHADEMO
40.719561,-73.650096,2,J1772
40.719561,-73.650096,0,J1772COMBO
40.719561,-73.650096,0,Simultaneous DCFC Ports
40.719561,-73.650096,0,TESLA
40.719585,-73.650042,0,CHADEMO
40.719585,-73.650042,2,J1772
40.719585,-73.650042,0,J1772COMBO
40.719585,-73.650042,0,Simultaneous DCFC Ports
40.719585,-73.650042,0,TESLA
40.71961,-73.83934,0,CHADEMO
40.71961,-73.83934,0,J1772
40.71961,-73.83934,0,J1772COMBO
40.71961,-73.83934,0,Simultaneous DCFC Ports
40.71961,-73.83934,4,TESLA
40.719618,-73.649987,0,CHADEMO
40.719618,-73.649987,2,J1772
40.719618,-73.649987,0,J1772COMBO
40.719618,-73.649987,0,Simultaneous DCFC Ports
40.719618,-73.649987,0,TESLA
40.71962,-73.650117,0,CHADEMO
40.71962,-73.650117,2,J1772
40.71962,-73.650117,0,J1772COMBO
40.71962,-73.650117,0,Simultaneous DCFC Ports
40.71962,-73.650117,0,TESLA
40.719626,-73.650022,0,CHADEMO
40.719626,-73.650022,2,J1772
40.719626,-73.650022,0,J1772COMBO
40.719626,-73.650022,0,Simultaneous DCFC Ports
40.719626,-73.650022,0,TESLA
40.719629,-73.650059,0,CHADEMO
40.719629,-73.650059,2,J1772
40.719629,-73.650059,0,J1772COMBO
40.719629,-73.650059,0,Simultaneous DCFC Ports
40.719629,-73.650059,0,TESLA
40.719756,-73.962933,0,CHADEMO
40.719756,-73.962933,1,J1772
40.719756,-73.962933,0,J1772COMBO
40.719756,-73.962933,0,Simultaneous DCFC Ports
40.719756,-73.962933,2,TESLA
40.719772,-74.010475,0,CHADEMO
40.719772,-74.010475,1,J1772
40.719772,-74.010475,0,J1772COMBO
40.719772,-74.010475,0,Simultaneous DCFC Ports
40.719772,-74.010475,0,TESLA
40.719814,-74.010394,0,CHADEMO
40.719814,-74.010394,1,J1772
40.719814,-74.010394,0,J1772COMBO
40.719814,-74.010394,0,Simultaneous DCFC Ports
40.719814,-74.010394,2,TESLA
40.720014,-73.95455,0,CHADEMO
40.720014,-73.95455,1,J1772
40.720014,-73.95455,0,J1772COMBO
40.720014,-73.95455,0,Simultaneous DCFC Ports
40.720014,-73.95455,2,TESLA
40.720215,-74.007465,0,CHADEMO
40.720215,-74.007465,1,J1772
40.720215,-74.007465,0,J1772COMBO
40.720215,-74.007465,0,Simultaneous DCFC Ports
40.720215,-74.007465,2,TESLA
40.720475,-73.96265,0,CHADEMO
40.720475,-73.96265,1,J1772
40.720475,-73.96265,0,J1772COMBO
40.720475,-73.96265,0,Simultaneous DCFC Ports
40.720475,-73.96265,10,TESLA
40.72061,-73.304546,0,CHADEMO
40.72061,-73.304546,1,J1772
40.72061,-73.304546,0,J1772COMBO
40.72061,-73.304546,0,Simultaneous DCFC Ports
40.72061,-73.304546,0,TESLA
40.720654,-74.011216,0,CHADEMO
40.720654,-74.011216,2,J1772
40.720654,-74.011216,0,J1772COMBO
40.720654,-74.011216,0,Simultaneous DCFC Ports
40.720654,-74.011216,0,TESLA
40.721131,-74.00357,0,CHADEMO
40.721131,-74.00357,1,J1772
40.721131,-74.00357,0,J1772COMBO
40.721131,-74.00357,0,Simultaneous DCFC Ports
40.721131,-74.00357,2,TESLA
40.721244,-74.00092,0,CHADEMO
40.721244,-74.00092,1,J1772
40.721244,-74.00092,0,J1772COMBO
40.721244,-74.00092,0,Simultaneous DCFC Ports
40.721244,-74.00092,2,TESLA
40.721638,-74.003781,0,CHADEMO
40.721638,-74.003781,0,J1772
40.721638,-74.003781,0,J1772COMBO
40.721638,-74.003781,0,Simultaneous DCFC Ports
40.721638,-74.003781,2,TESLA
40.721724,-73.987776,0,CHADEMO
40.721724,-73.987776,1,J1772
40.721724,-73.987776,0,J1772COMBO
40.721724,-73.987776,0,Simultaneous DCFC Ports
40.721724,-73.987776,2,TESLA
40.721853,-73.956658,0,CHADEMO
40.721853,-73.956658,0,J1772
40.721853,-73.956658,0,J1772COMBO
40.721853,-73.956658,0,Simultaneous DCFC Ports
40.721853,-73.956658,4,TESLA
40.72205,-73.849351,0,CHADEMO
40.72205,-73.849351,1,J1772
40.72205,-73.849351,0,J1772COMBO
40.72205,-73.849351,0,Simultaneous DCFC Ports
40.72205,-73.849351,0,TESLA
40.72216,-73.849258,0,CHADEMO
40.72216,-73.849258,0,J1772
40.72216,-73.849258,0,J1772COMBO
40.72216,-73.849258,0,Simultaneous DCFC Ports
40.72216,-73.849258,4,TESLA
40.722362,-73.957208,0,CHADEMO
40.722362,-73.957208,0,J1772
40.722362,-73.957208,0,J1772COMBO
40.722362,-73.957208,0,Simultaneous DCFC Ports
40.722362,-73.957208,4,TESLA
40.723702,-74.010335,0,CHADEMO
40.723702,-74.010335,1,J1772
40.723702,-74.010335,0,J1772COMBO
40.723702,-74.010335,0,Simultaneous DCFC Ports
40.723702,-74.010335,2,TESLA
40.724591,-73.954512,0,CHADEMO
40.724591,-73.954512,4,J1772
40.724591,-73.954512,0,J1772COMBO
40.724591,-73.954512,0,Simultaneous DCFC Ports
40.724591,-73.954512,0,TESLA
40.725338,-73.593701,0,CHADEMO
40.725338,-73.593701,2,J1772
40.725338,-73.593701,0,J1772COMBO
40.725338,-73.593701,0,Simultaneous DCFC Ports
40.725338,-73.593701,0,TESLA
40.725435,-73.331381,0,CHADEMO
40.725435,-73.331381,1,J1772
40.725435,-73.331381,0,J1772COMBO
40.725435,-73.331381,0,Simultaneous DCFC Ports
40.725435,-73.331381,0,TESLA
40.725474,-73.331427,0,CHADEMO
40.725474,-73.331427,1,J1772
40.725474,-73.331427,0,J1772COMBO
40.725474,-73.331427,0,Simultaneous DCFC Ports
40.725474,-73.331427,0,TESLA
40.725995,-73.478764,0,CHADEMO
40.725995,-73.478764,0,J1772
40.725995,-73.478764,0,J1772COMBO
40.725995,-73.478764,0,Simultaneous DCFC Ports
40.725995,-73.478764,4,TESLA
40.726232,-73.895705,0,CHADEMO
40.726232,-73.895705,2,J1772
40.726232,-73.895705,0,J1772COMBO
40.726232,-73.895705,0,Simultaneous DCFC Ports
40.726232,-73.895705,0,TESLA
40.726421,-73.851406,0,CHADEMO
40.726421,-73.851406,0,J1772
40.726421,-73.851406,0,J1772COMBO
40.726421,-73.851406,0,Simultaneous DCFC Ports
40.726421,-73.851406,4,TESLA
40.726925,-73.283143,0,CHADEMO
40.726925,-73.283143,2,J1772
40.726925,-73.283143,0,J1772COMBO
40.726925,-73.283143,0,Simultaneous DCFC Ports
40.726925,-73.283143,0,TESLA
40.7273617,-73.9975332,0,CHADEMO
40.7273617,-73.9975332,2,J1772
40.7273617,-73.9975332,0,J1772COMBO
40.7273617,-73.9975332,0,Simultaneous DCFC Ports
40.7273617,-73.9975332,0,TESLA
40.727922,-73.330925,0,CHADEMO
40.727922,-73.330925,1,J1772
40.727922,-73.330925,0,J1772COMBO
40.727922,-73.330925,0,Simultaneous DCFC Ports
40.727922,-73.330925,0,TESLA
40.72808,-73.99724,0,CHADEMO
40.72808,-73.99724,2,J1772
40.72808,-73.99724,0,J1772COMBO
40.72808,-73.99724,0,Simultaneous DCFC Ports
40.72808,-73.99724,0,TESLA
40.728081,-73.330953,0,CHADEMO
40.728081,-73.330953,1,J1772
40.728081,-73.330953,0,J1772COMBO
40.728081,-73.330953,0,Simultaneous DCFC Ports
40.728081,-73.330953,0,TESLA
40.728137,-73.992393,0,CHADEMO
40.728137,-73.992393,1,J1772
40.728137,-73.992393,0,J1772COMBO
40.728137,-73.992393,0,Simultaneous DCFC Ports
40.728137,-73.992393,2,TESLA
40.728283,-73.997251,0,CHADEMO
40.728283,-73.997251,2,J1772
40.728283,-73.997251,0,J1772COMBO
40.728283,-73.997251,0,Simultaneous DCFC Ports
40.728283,-73.997251,0,TESLA
40.728704,-74.00765,0,CHADEMO
40.728704,-74.00765,1,J1772
40.728704,-74.00765,0,J1772COMBO
40.728704,-74.00765,0,Simultaneous DCFC Ports
40.728704,-74.00765,0,TESLA
40.729133,-73.855355,0,CHADEMO
40.729133,-73.855355,0,J1772
40.729133,-73.855355,0,J1772COMBO
40.729133,-73.855355,0,Simultaneous DCFC Ports
40.729133,-73.855355,4,TESLA
40.729372,-73.999217,0,CHADEMO
40.729372,-73.999217,1,J1772
40.729372,-73.999217,0,J1772COMBO
40.729372,-73.999217,0,Simultaneous DCFC Ports
40.729372,-73.999217,2,TESLA
40.729474,-74.008847,0,CHADEMO
40.729474,-74.008847,2,J1772
40.729474,-74.008847,0,J1772COMBO
40.729474,-74.008847,0,Simultaneous DCFC Ports
40.729474,-74.008847,4,TESLA
40.729483,-73.988368,0,CHADEMO
40.729483,-73.988368,6,J1772
40.729483,-73.988368,0,J1772COMBO
40.729483,-73.988368,0,Simultaneous DCFC Ports
40.729483,-73.988368,0,TESLA
40.7297,-73.991565,0,CHADEMO
40.7297,-73.991565,2,J1772
40.7297,-73.991565,0,J1772COMBO
40.7297,-73.991565,0,Simultaneous DCFC Ports
40.7297,-73.991565,0,TESLA
40.729871,-73.98568,0,CHADEMO
40.729871,-73.98568,1,J1772
40.729871,-73.98568,0,J1772COMBO
40.729871,-73.98568,0,Simultaneous DCFC Ports
40.729871,-73.98568,2,TESLA
40.730501,-73.993075,0,CHADEMO
40.730501,-73.993075,1,J1772
40.730501,-73.993075,0,J1772COMBO
40.730501,-73.993075,0,Simultaneous DCFC Ports
40.730501,-73.993075,2,TESLA
40.7307936,-73.5912867,0,CHADEMO
40.7307936,-73.5912867,3,J1772
40.7307936,-73.5912867,0,J1772COMBO
40.7307936,-73.5912867,0,Simultaneous DCFC Ports
40.7307936,-73.5912867,0,TESLA
40.73099,-73.990963,0,CHADEMO
40.73099,-73.990963,2,J1772
40.73099,-73.990963,0,J1772COMBO
40.73099,-73.990963,0,Simultaneous DCFC Ports
40.73099,-73.990963,4,TESLA
40.73137973,-74.0007049,0,CHADEMO
40.73137973,-74.0007049,2,J1772
40.73137973,-74.0007049,0,J1772COMBO
40.73137973,-74.0007049,0,Simultaneous DCFC Ports
40.73137973,-74.0007049,0,TESLA
40.731544,-73.992045,0,CHADEMO
40.731544,-73.992045,1,J1772
40.731544,-73.992045,0,J1772COMBO
40.731544,-73.992045,0,Simultaneous DCFC Ports
40.731544,-73.992045,2,TESLA
40.732184,-73.866525,0,CHADEMO
40.732184,-73.866525,0,J1772
40.732184,-73.866525,0,J1772COMBO
40.732184,-73.866525,0,Simultaneous DCFC Ports
40.732184,-73.866525,4,TESLA
40.732257,-73.99608,0,CHADEMO
40.732257,-73.99608,1,J1772
40.732257,-73.99608,0,J1772COMBO
40.732257,-73.99608,0,Simultaneous DCFC Ports
40.732257,-73.99608,2,TESLA
40.732324,-73.99517,0,CHADEMO
40.732324,-73.99517,1,J1772
40.732324,-73.99517,0,J1772COMBO
40.732324,-73.99517,0,Simultaneous DCFC Ports
40.732324,-73.99517,2,TESLA
40.733347,-73.858012,0,CHADEMO
40.733347,-73.858012,2,J1772
40.733347,-73.858012,0,J1772COMBO
40.733347,-73.858012,0,Simultaneous DCFC Ports
40.733347,-73.858012,0,TESLA
40.733633,-74.009239,0,CHADEMO
40.733633,-74.009239,1,J1772
40.733633,-74.009239,0,J1772COMBO
